event-id,visible,timestamp,location-long,location-lat,behavioural-classification,comments,location-error-text,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
260309645,true,1997-06-24 10:05:00.000,14.2966043905,45.8795029885,"aa","","2","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309646,true,1997-06-26 11:35:00.000,14.3256945089,45.8709054436,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309647,true,1997-06-27 20:00:00.000,14.2754903854,45.893317725,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309648,true,1997-06-29 10:40:00.000,14.2784697916,45.9120070523,"aa","see activity monitoring form","4","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309649,true,1997-06-30 08:50:00.000,14.2813408278,45.9142745953,"ii","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309650,true,1997-07-02 14:20:00.000,14.2798204187,45.8823227402,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309651,true,1997-07-03 09:30:00.000,14.2806880209,45.865007316,"ii","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309652,true,1997-07-04 16:45:00.000,14.311485219,45.8481010488,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309653,true,1997-07-05 10:00:00.000,14.3147296913,45.9246022167,"ii","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309654,true,1997-07-06 05:50:00.000,14.2642072464,45.8939204654,"aa","am","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309655,true,1997-07-07 08:00:00.000,14.2793711238,45.8672484874,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309656,true,1997-07-09 17:40:00.000,14.2810418215,45.9124731539,"aa","ran across the car","4","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309657,true,1997-07-10 11:05:00.000,14.2872618584,45.9300578096,"ii","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309658,true,1997-07-11 11:20:00.000,14.2768411149,45.9133464274,"ii","am","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309659,true,1997-07-12 17:00:00.000,14.292571436,45.892749912,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309660,true,1997-07-14 11:30:00.000,14.2798237996,45.8571287237,"aa","am","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309661,true,1997-07-15 09:50:00.000,14.2957054652,45.8486797174,"aa","am","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309662,true,1997-07-16 09:05:00.000,14.3199304128,45.8418530902,"ii","","2","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309663,true,1997-07-17 10:45:00.000,14.2928992645,45.8923020494,"ii","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309664,true,1997-07-18 08:40:00.000,14.2645026458,45.8959468795,"nm","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309665,true,1997-07-19 12:00:00.000,14.2792297197,45.9279829297,"ii","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309666,true,1997-07-21 12:15:00.000,14.3059320853,45.9321972318,"ii","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309667,true,1997-07-23 10:00:00.000,14.3111522498,45.8489988321,"ii","am","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309668,true,1997-07-24 09:00:00.000,14.3145254372,45.8888346927,"aa","am","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309669,true,1997-07-25 14:40:00.000,14.2702952038,45.8964339084,"ii","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309670,true,1997-07-26 09:45:00.000,14.2907417927,45.8846405137,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309671,true,1997-07-28 09:45:00.000,14.2892432965,45.8758582953,"ii","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309672,true,1997-07-29 09:00:00.000,14.2774130669,45.8692606433,"aa","","4","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309673,true,1997-07-30 05:00:00.000,14.2622745025,45.8939080038,"aa","saw her next to bee house she loohed me and ran off, 24h monitoring","4","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309674,true,1997-07-31 10:10:00.000,14.3108299334,45.8750907432,"ii","am","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309675,true,1997-08-02 13:10:00.000,14.3085410727,45.8519073777,"ii","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309676,true,1997-08-04 12:00:00.000,14.3022359532,45.9184531041,"ii","","2","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309677,true,1997-08-06 17:15:00.000,14.3230857785,45.8735893785,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309678,true,1997-08-07 06:20:00.000,14.2948689705,45.8893899241,"aa","","4","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309679,true,1997-08-09 16:30:00.000,14.2925314497,45.8958989055,"aa","","4","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309680,true,1997-08-12 18:50:00.000,14.2932242345,45.892079114,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309681,true,1997-08-13 13:40:00.000,14.2748256491,45.8948881291,"ii","","2","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309682,true,1997-08-15 09:30:00.000,14.3400485447,45.8824615149,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309683,true,1997-08-16 06:40:00.000,14.3045628658,45.8869749264,"aa","am","2","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309684,true,1997-08-17 12:00:00.000,14.3043971977,45.9002457203,"ii","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309685,true,1997-08-18 12:30:00.000,14.2838001303,45.9235127742,"ii","","2","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309686,true,1997-08-20 08:50:00.000,14.2851973281,45.8900046704,"aa","","4","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309687,true,1997-08-21 06:50:00.000,14.2950191089,45.8520496972,"aa","am","2","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309688,true,1997-08-22 12:15:00.000,14.3152138585,45.8852396836,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309689,true,1997-08-23 11:30:00.000,14.3069237684,45.8784413141,"aa","","2","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309690,true,1997-08-24 10:30:00.000,14.333621303,45.8543058704,"ii","","2","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309691,true,1997-08-25 08:30:00.000,14.2959574635,45.8797239507,"aa","am","4","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309692,true,1997-08-26 06:50:00.000,14.2848855033,45.914296833,"aa","am","2","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309693,true,1997-08-27 12:50:00.000,14.3031479385,45.8970888703,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309694,true,1997-08-28 05:10:00.000,14.3289631876,45.8668756448,"aa","am","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309695,true,1997-08-29 13:50:00.000,14.3056886556,45.9000286291,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309696,true,1997-09-08 08:40:00.000,14.3062375381,45.8559424669,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309697,true,1997-09-09 06:50:00.000,14.3269645119,45.8457188506,"aa","","2","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309698,true,1997-09-11 10:30:00.000,14.3384498075,45.8543339279,"aa","heard her digging","4","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309699,true,1997-09-12 16:50:00.000,14.3233859831,45.8488469823,"aa","am","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309700,true,1997-09-13 19:20:00.000,14.2956098375,45.8817463252,"aa","am","2","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309701,true,1997-09-14 20:00:00.000,14.3068650327,45.8831648301,"aa","am","2","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309702,true,1997-09-15 06:00:00.000,14.3237570814,45.8713438873,"aa","am","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309703,true,1997-09-17 15:10:00.000,14.3359656216,45.8466713053,"aa","","4","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309704,true,1997-09-18 15:30:00.000,14.3362286169,45.8516216782,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309705,true,1997-09-19 13:00:00.000,14.3209041049,45.8411840379,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309706,true,1997-09-20 07:00:00.000,14.293854212,45.8932077381,"aa","am","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309707,true,1997-09-22 13:00:00.000,14.3192812717,45.8422991203,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309708,true,1997-09-23 12:40:00.000,14.2958190393,45.9161642922,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309709,true,1997-09-24 10:00:00.000,14.3034757083,45.8966409773,"aa","am","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309710,true,1997-09-26 10:00:00.000,14.3034757083,45.8966409773,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309711,true,1997-09-28 16:05:00.000,14.3105823378,45.8951094547,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309712,true,1997-09-29 10:00:00.000,14.2938485103,45.8936575945,"ii","","4","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309713,true,1997-09-30 18:30:00.000,14.2772334276,45.9079502252,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309714,true,1997-10-01 07:00:00.000,14.2798227135,45.9070667921,"aa","am","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309715,true,1997-10-03 14:15:00.000,14.2775381246,45.9093018236,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309716,true,1997-10-06 14:00:00.000,14.3152000391,45.8863643313,"aa","","3","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309717,true,1997-10-07 17:20:00.000,14.2935236359,45.8684616001,"aa","","4","radio-transmitter","Ursus arctos","lucia","lucia","Brown bear Slovenia 1993-1999"
260309719,true,1995-04-23 03:00:00.000,14.3283729785,45.8891418685,"aa","capture","4","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309720,true,1995-04-25 07:10:00.000,14.3094597921,45.907699624,"aa","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309721,true,1995-04-27 09:30:00.000,14.3301651813,45.9276180157,"aa","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309722,true,1995-04-28 12:00:00.000,14.3301570588,45.9282928014,"aa","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309723,true,1995-04-29 11:00:00.000,14.3193024874,45.9196807645,"nm","","1","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309724,true,1995-04-30 10:30:00.000,14.3055844711,45.9342196183,"aa","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309725,true,1995-05-02 12:00:00.000,14.3120430062,45.9072653147,"ii","","4","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309726,true,1995-05-03 11:50:00.000,14.2997451879,45.9371082595,"aa","","4","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309727,true,1995-05-05 14:30:00.000,14.2816369502,45.9163009621,"aa","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309728,true,1995-05-10 14:30:00.000,14.3154558717,45.9441767142,"aa","just about gravel pit in Vrhnika-much working noise","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309729,true,1995-05-15 11:50:00.000,14.3136684595,45.9322439585,"aa","","4","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309730,true,1995-05-16 09:30:00.000,14.3286967811,45.9424557131,"aa","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309731,true,1995-05-17 11:10:00.000,14.3484865427,45.9045546198,"aa","","2","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309732,true,1995-05-19 12:00:00.000,14.2706073073,45.8725916034,"ia","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309733,true,1995-05-20 11:00:00.000,14.3301213739,45.8776798772,"aa","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309734,true,1995-05-21 19:00:00.000,14.2736011353,45.9146755477,"aa","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309735,true,1995-05-22 17:55:00.000,14.2748313573,45.8696941815,"aa","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309736,true,1995-05-23 15:20:00.000,14.2797005118,45.9165137173,"ii","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309737,true,1995-05-26 12:30:00.000,14.322640208,45.9102529103,"ii","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309738,true,1995-06-02 11:45:00.000,14.3200789073,45.9088880281,"aa","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309739,true,1995-06-06 10:30:00.000,14.3316084516,45.9148046194,"nm","day bed found next day","4","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309740,true,1995-06-07 11:25:00.000,14.3167850072,45.9147169536,"ii","","4","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309741,true,1995-06-09 20:15:00.000,14.3353169902,45.9280979866,"nm","shitty spot","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309742,true,1995-06-10 13:00:00.000,14.3265545372,45.8796834284,"ii","leaves spot at 20:30, no bed found next day","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309743,true,1995-06-11 12:20:00.000,14.3386543802,45.8642327843,"aa","","2","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309744,true,1995-06-16 15:30:00.000,14.3239318296,45.9100356141,"ia","next day bed found","4","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309745,true,1995-06-20 13:10:00.000,14.2726226462,45.9155691035,"ii","","4","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309746,true,1995-06-27 13:00:00.000,14.3301597663,45.9280678728,"ia","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309747,true,1995-06-28 19:30:00.000,14.2729302082,45.9166957857,"aa","","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309748,true,1995-06-29 16:00:00.000,14.3174267457,45.9149457337,"aa","ancka 225m away, Maja probable displaced her","3","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309749,true,1995-07-05 16:10:00.000,14.3410037577,45.8561482639,"ii","bed found next day","4","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
260309750,true,1995-07-07 13:00:00.000,14.2724826148,45.9016216057,"ii","","4","radio-transmitter","Ursus arctos","maja","maja","Brown bear Slovenia 1993-1999"
